0	1	date
-121.766412	48.054913	02/13/2020
-89.417852	43.067468	02/13/2020
-112.495534	33.346541	02/14/2020
-118.261862	34.196398	02/14/2020
-117.777207	33.675687	02/14/2020
-116.776117	33.023604	02/14/2020
-123.032229	37.727239	02/14/2020
-121.690622	37.220777	02/14/2020
-87.645455	41.894294	02/14/2020
-71.020173	42.33196	02/14/2020
-98.520147	29.448671	02/14/2020
-121.766412	48.054913	02/14/2020
-89.417852	43.067468	02/14/2020
-112.495534	33.346541	02/15/2020
-118.261862	34.196398	02/15/2020
-117.777207	33.675687	02/15/2020
-116.776117	33.023604	02/15/2020
-123.032229	37.727239	02/15/2020
-121.690622	37.220777	02/15/2020
-87.645455	41.894294	02/15/2020
-71.020173	42.33196	02/15/2020
-98.520147	29.448671	02/15/2020
-121.766412	48.054913	02/15/2020
-89.417852	43.067468	02/15/2020
-112.495534	33.346541	02/16/2020
-118.261862	34.196398	02/16/2020
-117.777207	33.675687	02/16/2020
-116.776117	33.023604	02/16/2020
-123.032229	37.727239	02/16/2020
-121.690622	37.220777	02/16/2020
-87.645455	41.894294	02/16/2020
-71.020173	42.33196	02/16/2020
-98.520147	29.448671	02/16/2020
-121.766412	48.054913	02/16/2020
-89.417852	43.067468	02/16/2020
-112.495534	33.346541	02/17/2020
-118.261862	34.196398	02/17/2020
-117.777207	33.675687	02/17/2020
-116.776117	33.023604	02/17/2020
-123.032229	37.727239	02/17/2020
-121.690622	37.220777	02/17/2020
-87.645455	41.894294	02/17/2020
-71.020173	42.33196	02/17/2020
-96.154066	41.297091	02/17/2020
-98.520147	29.448671	02/17/2020
-121.766412	48.054913	02/17/2020
-89.417852	43.067468	02/17/2020
-112.495534	33.346541	02/18/2020
-118.261862	34.196398	02/18/2020
-117.777207	33.675687	02/18/2020
-116.776117	33.023604	02/18/2020
-123.032229	37.727239	02/18/2020
-121.690622	37.220777	02/18/2020
-87.645455	41.894294	02/18/2020
-71.020173	42.33196	02/18/2020
-96.154066	41.297091	02/18/2020
-98.520147	29.448671	02/18/2020
-121.766412	48.054913	02/18/2020
-89.417852	43.067468	02/18/2020
-112.495534	33.346541	02/19/2020
-118.261862	34.196398	02/19/2020
-117.777207	33.675687	02/19/2020
-116.776117	33.023604	02/19/2020
-123.032229	37.727239	02/19/2020
-121.690622	37.220777	02/19/2020
-87.645455	41.894294	02/19/2020
-71.020173	42.33196	02/19/2020
-96.154066	41.297091	02/19/2020
-98.520147	29.448671	02/19/2020
-121.766412	48.054913	02/19/2020
-89.417852	43.067468	02/19/2020
-112.495534	33.346541	02/20/2020
-123.925818	40.706673	02/20/2020
-118.261862	34.196398	02/20/2020
-117.777207	33.675687	02/20/2020
-116.776117	33.023604	02/20/2020
-123.032229	37.727239	02/20/2020
-121.690622	37.220777	02/20/2020
-87.645455	41.894294	02/20/2020
-71.020173	42.33196	02/20/2020
-96.154066	41.297091	02/20/2020
-98.520147	29.448671	02/20/2020
-121.766412	48.054913	02/20/2020
-89.417852	43.067468	02/20/2020
-112.495534	33.346541	02/21/2020
-123.925818	40.706673	02/21/2020
-118.261862	34.196398	02/21/2020
-117.777207	33.675687	02/21/2020
-121.340441	38.450011	02/21/2020
-116.776117	33.023604	02/21/2020
-123.032229	37.727239	02/21/2020
-121.690622	37.220777	02/21/2020
-87.645455	41.894294	02/21/2020
-71.020173	42.33196	02/21/2020
-96.154066	41.297091	02/21/2020
-98.520147	29.448671	02/21/2020
-121.766412	48.054913	02/21/2020
-89.417852	43.067468	02/21/2020
-112.495534	33.346541	02/22/2020
-123.925818	40.706673	02/22/2020
-118.261862	34.196398	02/22/2020
-117.777207	33.675687	02/22/2020
-121.340441	38.450011	02/22/2020
-116.776117	33.023604	02/22/2020
-123.032229	37.727239	02/22/2020
-121.690622	37.220777	02/22/2020
-87.645455	41.894294	02/22/2020
-71.020173	42.33196	02/22/2020
-96.154066	41.297091	02/22/2020
-98.520147	29.448671	02/22/2020
-121.766412	48.054913	02/22/2020
-89.417852	43.067468	02/22/2020
-112.495534	33.346541	02/23/2020
-123.925818	40.706673	02/23/2020
-118.261862	34.196398	02/23/2020
-117.777207	33.675687	02/23/2020
-121.340441	38.450011	02/23/2020
-116.776117	33.023604	02/23/2020
-123.032229	37.727239	02/23/2020
-121.690622	37.220777	02/23/2020
-87.645455	41.894294	02/23/2020
-71.020173	42.33196	02/23/2020
-96.154066	41.297091	02/23/2020
-98.520147	29.448671	02/23/2020
-121.766412	48.054913	02/23/2020
-89.417852	43.067468	02/23/2020
-112.495534	33.346541	02/24/2020
-123.925818	40.706673	02/24/2020
-118.261862	34.196398	02/24/2020
-117.777207	33.675687	02/24/2020
-121.340441	38.450011	02/24/2020
-116.776117	33.023604	02/24/2020
-123.032229	37.727239	02/24/2020
-121.690622	37.220777	02/24/2020
-121.939594	38.267226	02/24/2020
-87.645455	41.894294	02/24/2020
-71.020173	42.33196	02/24/2020
-96.154066	41.297091	02/24/2020
-98.520147	29.448671	02/24/2020
-121.766412	48.054913	02/24/2020
-117.404392	47.620379	02/24/2020
-89.417852	43.067468	02/24/2020
-112.495534	33.346541	02/25/2020
-123.925818	40.706673	02/25/2020
-118.261862	34.196398	02/25/2020
-117.777207	33.675687	02/25/2020
-121.340441	38.450011	02/25/2020
-116.776117	33.023604	02/25/2020
-123.032229	37.727239	02/25/2020
-121.690622	37.220777	02/25/2020
-121.939594	38.267226	02/25/2020
-87.645455	41.894294	02/25/2020
-71.020173	42.33196	02/25/2020
-96.154066	41.297091	02/25/2020
-98.520147	29.448671	02/25/2020
-111.924244	40.667882	02/25/2020
-121.766412	48.054913	02/25/2020
-117.404392	47.620379	02/25/2020
-89.417852	43.067468	02/25/2020
-112.495534	33.346541	02/26/2020
-123.925818	40.706673	02/26/2020
-118.261862	34.196398	02/26/2020
-122.745974	38.051817	02/26/2020
-122.325995	38.507351	02/26/2020
-117.777207	33.675687	02/26/2020
-121.340441	38.450011	02/26/2020
-116.776117	33.023604	02/26/2020
-123.032229	37.727239	02/26/2020
-121.690622	37.220777	02/26/2020
-121.939594	38.267226	02/26/2020
-122.945194	38.532574	02/26/2020
-87.645455	41.894294	02/26/2020
-71.020173	42.33196	02/26/2020
-96.154066	41.297091	02/26/2020
-98.520147	29.448671	02/26/2020
-111.924244	40.667882	02/26/2020
-121.766412	48.054913	02/26/2020
-117.404392	47.620379	02/26/2020
-89.417852	43.067468	02/26/2020
-112.495534	33.346541	02/27/2020
-123.925818	40.706673	02/27/2020
-118.261862	34.196398	02/27/2020
-122.745974	38.051817	02/27/2020
-122.325995	38.507351	02/27/2020
-117.777207	33.675687	02/27/2020
-121.340441	38.450011	02/27/2020
-116.776117	33.023604	02/27/2020
-123.032229	37.727239	02/27/2020
-121.690622	37.220777	02/27/2020
-121.939594	38.267226	02/27/2020
-122.945194	38.532574	02/27/2020
-87.645455	41.894294	02/27/2020
-71.020173	42.33196	02/27/2020
-96.154066	41.297091	02/27/2020
-98.520147	29.448671	02/27/2020
-111.924244	40.667882	02/27/2020
-121.766412	48.054913	02/27/2020
-117.404392	47.620379	02/27/2020
-89.417852	43.067468	02/27/2020
-112.495534	33.346541	02/28/2020
-123.925818	40.706673	02/28/2020
-118.261862	34.196398	02/28/2020
-122.745974	38.051817	02/28/2020
-122.325995	38.507351	02/28/2020
-117.777207	33.675687	02/28/2020
-121.340441	38.450011	02/28/2020
-116.776117	33.023604	02/28/2020
-123.032229	37.727239	02/28/2020
-121.690622	37.220777	02/28/2020
-121.939594	38.267226	02/28/2020
-122.945194	38.532574	02/28/2020
-87.645455	41.894294	02/28/2020
-71.020173	42.33196	02/28/2020
-96.154066	41.297091	02/28/2020
-123.097615	45.553542	02/28/2020
-98.520147	29.448671	02/28/2020
-111.924244	40.667882	02/28/2020
-121.832375	47.493554	02/28/2020
-121.766412	48.054913	02/28/2020
-117.404392	47.620379	02/28/2020
-89.417852	43.067468	02/28/2020
-112.495534	33.346541	02/29/2020
-123.925818	40.706673	02/29/2020
-118.261862	34.196398	02/29/2020
-122.745974	38.051817	02/29/2020
-122.325995	38.507351	02/29/2020
-117.777207	33.675687	02/29/2020
-121.340441	38.450011	02/29/2020
-116.776117	33.023604	02/29/2020
-123.032229	37.727239	02/29/2020
-121.690622	37.220777	02/29/2020
-121.939594	38.267226	02/29/2020
